Mixture	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM1379285	0.0491273391242343	0.0436584209890612	0.104754398138967	0.145506444022901	0	0.0633849858025258	0	0.042934983116168	0.0373155700254377	0.0285093286665358	0	0.00545243787318404	0	0.0862257709342316	0.125035132477518	0.0515213320636803	0.000971002733195141	0.00334090823687439	0.181679240670376	0.0305827051251098	0	0	0	0.505838217297053	0.865960600500409
GSM1379286	0.0825789217150899	0	0.0300705993991618	0.147008774114389	0	0.0438117131650691	0	0.0576648122678175	0.0624246296890625	0.104898590865094	0	0	0	0.207570324500783	0.0828097209338835	0.0730355437107562	0.0148799151994131	0.0212083946388089	0	0.0521792277751678	0	0.0198588320255045	0.01	0.278603468426125	0.977074362095232
GSM1379287	0.0283083661485366	0	0	0.0957502524198841	0	0.27276888059761	0	0.0505570746926532	0	0.0997237078627039	0	0	0	0.0484125978860033	0.0930081033080488	0.11336790408403	0.0397430566184209	0.0127785811327051	0.0276330118849606	0.0853487014262574	0	0.032599761938186	0.001	0.394793334032454	0.921073071845072
GSM1379288	0.0442981089053062	0	0.010195944746583	0	0	0.370370240400701	0	0.0454158637871711	0.0228872730136691	0	0.071679823898272	0	0.00895717143017378	0	0.0144854652674022	0.150513822090389	0.0498131305204173	0.0676304075879067	0	0.135058691242616	0	0.00869405710939251	0.018	0.236469100866028	0.993387951194917
GSM1379289	0	0.0345234179152141	0	0.125553519527316	0	0.0286256994258964	0	0	0.107412724499023	0	0	0.0305682499361328	0	0.365906596653498	0.0679302043762803	0.0802610692666618	0	0.0738213130721576	0	0.0607608770113645	0	0.0246363283164551	0	0.607522520826779	0.796086314440511
GSM1379290	0.0402964066996757	0.0818741154110693	0	0.160770677938363	0	0.141706151712176	0	0	0	0.0717334669550171	0	0.00575977121149872	0	0.0753912220430058	0.172975431960509	0.106688042722806	0	0.0201585781984235	0	0.104362323554358	0	0.0182838115930988	0.004	0.349348281873486	0.949768386324534
GSM1379291	0.0247913541442164	0	0	0.28544585281111	0	0	0.194906706493189	0.0461792316208616	0.00381016294438798	0	0.00553600596386722	0	0	0.136441934420121	0.0838428060057346	0.128982657952001	0.0245625648593828	0	0.0367295930711545	0.0164544964325621	0	0.0123166332814114	0.003	0.364499683929248	0.933986799975043
GSM1379292	0.0173653798462018	0.0583161674872569	0	0.181709303753887	0	0.429403209796666	0	0.00448325827274	0.00178600670155913	0	0	0	0	0	0.0311606723110096	0.12934122331419	0.0404922945689792	0.0125477193615667	0.0638360614465728	0.0295587031393716	0	0	0.377	0.0562964225190715	1.09107645818163
GSM1379293	0.152945182920213	0	0.0533321625524724	0.101395134253607	0	0.351216970060842	0	0.037457558482212	0.00868390057479415	0	0.0800332256337058	0	0.0372756151239657	0.0305743640559827	0	0.016648806943473	0.0194398045260863	0.0368721748813976	0	0.0741250999912478	0	0	0.152	0.110154332697962	1.05777551673852
GSM1379294	0.0248694813007777	0	0.0829610158299897	0.131653651734967	0	0.0487615512035869	0.0365069191864618	0.0582441097532371	0.0345248740934317	0.0437852675651401	0	0.0307620028864466	0	0.175732556946024	0.101858593463325	0.162338253075076	0.0276129748062511	0	0.0403887481552857	0	0	0	0.01	0.284732874769045	0.969738613553845
GSM1379295	0.00743336715990215	0	0.183244355044033	0.0543596005504667	0	0.0491702844782481	0.0393671526424865	0.0251438349160421	0	0.0408060388369964	0.00415701436293856	0	0	0.298398138221718	0.100803086772142	0.0718402279291469	0	0	0	0.0886487148697282	0	0.0366281842161513	0.004	0.34432349266011	0.947023440135487
GSM1379296	0.0328518886902936	0	0.00716646105452881	0.0489283390023936	0	0.214449007555019	0.0112487021845939	0.0425602686452394	0.0366051724735087	0.0422987802751252	0.0797151994536392	0	0	0.131958467761381	0.0756674738737675	0.137174467285849	0.0576577198529429	0.0174536685181691	0	0.0642643833735493	0	0	0.017	0.240542249428206	0.99293019700171
GSM1379297	0.039300013396304	0	0.0700755938482208	0.118346223222492	0	0.0749019927848418	0.0846827020333091	0.0848753947654022	0.0130292870876678	0	0.0411242689445921	0	0	0.0803732731115583	0.0943125898381419	0.0650935153168378	0.0495584524553849	0	0.150814295885382	0.0288069122067391	0	0.00470548510312673	0.00700000000000001	0.320745895516693	0.949327329713401
GSM1379298	0.173254314267961	0	0.0032597897780337	0.0538496549426329	0	0.339822777352646	0.00594209833674122	0	0	0.0272909100533534	0.0273351751857144	0	0.0106789384912469	0.036557288544368	0.0257467275058823	0.0882339633085551	0	0.0172969094113377	0.118454921545714	0.0468470308249156	0	0.0254295004508977	0.00800000000000001	0.307042590660449	0.960082330012277
GSM1379299	0.0155828573719636	0	0.0343302373084193	0.201249531938126	0	0.0431373885975768	0.0496217255888847	0.0834810141912005	0.0279744502746099	0	0	0.0618511048206754	0	0.0292174643768206	0.0582333100418609	0.207786140241233	0.0454004574157926	0.0599416959997039	0.070472960149091	0	0	0.0117196616840421	0.01	0.283764374692332	0.968488752769343
GSM1379300	0.059494795845874	0	0.0693756870927093	0.147901276292858	0	0.066490600405373	0.0478517958186954	0.0692296576927822	0.0440197994297334	0.0195394979460412	0	0.0251541729076419	0	0.171616559870994	0.118527692629314	0.089126938991506	0	0	0.0212551788791222	0	0	0.0504163461973556	0.001	0.410105059360535	0.911698130838912
GSM1379301	0.0123594514654619	0	0.25052149006377	0.13838477636588	0	0	0.0800809412033144	0.0137202465889111	0	0.129925898939231	0	0	0	0.205548920349726	0.0741889686240822	0.0577613034905676	0.00220404789636073	0	0.0303865793420915	0	0	0.00491737567060392	0	0.5506305111367	0.847432426041975
GSM1379302	0.179617373051089	0	0.0697380998271364	0.0101417864536705	0	0.130182253624054	0	0.0749155007790289	0.0091285351895695	0.0360917846730317	0	0.0173726074044108	0.0249436995311855	0.0920130428604091	0.0891928951078344	0.0324041001993613	0.0233150227421119	0	0	0.173094448538721	0	0.037848850018386	0.051	0.172401400442028	1.02002206995913
GSM1379303	0.0843923225640647	0	0.0442031782952145	0.174406793512338	0	0.0946349229453441	0.0208699858881219	0.0119978780128833	0.010490656384388	0.0144912055109574	0.0172156804330184	0	0	0.196321077471361	0.0957066617852686	0.0865403564334469	0.0660081884640205	0.00497641533816373	0.0527967427500982	0.0249479342113115	0	0	0	0.595494753450969	0.818010041710113
GSM1379304	0.0347055579832054	0	0	0.0513430379110485	0	0.219507548380351	0.00880734650610302	0.0659071996862294	0	0.0232666807019123	0.0503215617363418	0	0	0.252343726304892	0.0966289623332677	0.100273535344927	0.0133848330302534	0	0.00440803071372012	0.0791019793677486	0	0	0.002	0.388903293950178	0.926026471050272
GSM1379305	0.0465543424421214	0	0.0666432041054606	0.126765715965034	0	0.0266346286999631	0.0193556362870929	0.0788693653897613	0.0337604824891638	0.0117388569014609	0	0.0352037581043552	0	0.296505432146858	0.0912474082328461	0.0933250399749011	0.00535705878323634	0.0128070474851421	0.055232022992603	0	0	0	0.004	0.343641291895756	0.946421073561772
GSM1379306	0.0180724784969789	0	0.0275785393908496	0.301660673426133	0	0.00703322752686141	0.131830695250393	0.0452322176137425	0.0814703996335602	0	0	0.0487969458544782	0.00233989017325295	0.0461264966190861	0.0925724180965319	0.0236898442240056	0.0185089371069662	0.0374915684731005	0.112217604597652	0	0	0.00537806351640741	0.005	0.333338994166356	0.952772335883328
GSM1379307	0.0152977340730177	0	0.0165975424387558	0.262187811852009	0	0	0.0768427577592444	0.0429474060601855	0.0143461672193735	0.14372428584677	0	0.0196835450468257	0	0.108424710002495	0.0776505101967267	0.102550888759331	0.0453470966820377	0	0.0462154860429531	0	0	0.0281840580202743	0.001	0.418582390223919	0.909706832021463
GSM1379308	0.0528106420294994	0	0.0298355314391596	0.16586477578562	0	0.0887030720061165	0.0665667473494702	0.0693716074566939	0.0183069506378791	0.0557622498772493	0	0.0550245870212156	0	0.082462144935497	0.117559109500347	0.142210946011274	0.0332843716554973	0.00203547021389879	0	0.00349847250352207	0	0.0167033215770605	0.001	0.429196575990337	0.903281064734457
GSM1379309	0.0928171429277476	0.00433302900653119	0	0.0801625047235493	0	0.167056880404318	0	0.0873265671177687	0.0578279502321427	0.0154082477119507	0	0.00657260441893294	0	0.239210778627781	0.0818861523580374	0.0448418341335289	0.0278915600790832	0.0500961139610922	0	0.0228532807345937	0.021715353562942	0	0.244	0.0833309210717502	1.06692028408117
GSM1379310	0.0588168129823748	0.118025556268196	0	0.178292446131368	0	0.0696121182417915	0	0	0	0.120984797956994	0	0	0	0	0.063258702460685	0.140355204127505	0	0.00203159019293834	0.232508603548507	0.0161141680896401	0	0	0	0.56180656675025	0.833754432413328
GSM1379311	0.0253136548040479	0	0.0815114972082706	0.0974031998798936	0	0.154506660531844	0.0603501378491668	0.00236053597793373	0.00743046359060581	0	0	0.0512052342557145	0	0.0853432853875244	0.0867432212110523	0.0766766064171038	0.0473649239978005	0.0187728257532791	0.19851380427128	0	0	0.00650394886448277	0.013	0.253306796908959	0.977801876749195
GSM1379312	0.038333114575989	0	0.0182659587305065	0.0604171907863319	0	0.289543166057554	0.115552457646913	0.00311360473112927	0	0	0.010145872847594	0	0	0.0700685623044767	0.0705931843786119	0.115362383440098	0.0694873972872534	0.00746891172534665	0.0488094002237893	0.063393814686937	0	0.0194449805774682	0.00800000000000001	0.308685530319859	0.956211603088955
GSM1379313	0.0965389051097192	0	0.0359987463136126	0.219374573811781	0	0.00621095958260867	0.00216003007501795	0.121193021168567	0	0.0401269428543888	0	0.0288048948599796	0.0129417774019582	0.0204661142096713	0.0526314721696509	0.182442979073319	0.017006747876872	0.0331250922873979	0.0402033892509276	0.0599510830676788	0	0.0308232708868498	0.032	0.196513169722001	1.00594727438729
GSM1379314	0.0760869258843246	0	0.0613888072840041	0.00459875504133086	0	0.149004942648599	0	0.0226014414612028	0	0	0.0235223511727358	0	0	0.119710102149133	0.0389801489308773	0.0355668513854676	0	0.0993415481504798	0.253827815087374	0.0388676438959783	0	0.0765026669084937	0.01	0.287363377204303	0.967557221280382
GSM1379315	0.0159116630633219	0	0.00980614850539459	0.264722623640634	0	0	0.195526446325343	0.0351134175237963	0	0.146947352276951	0.046915053802841	0	0	0	0.0769904329331731	0.1154044439939	0.00841607164108868	0.0139059130490899	0.0497169584280052	0	0.00101641441825411	0.0196070603982072	0	0.508439542114897	0.860247164720472
GSM1379316	0.0109041740566854	0.000309177736407407	0	0.121141529477385	0	0.0773000079264442	0.0389689755926524	0.0885733640046965	0.0568909572712653	0	0.00466035182420575	0	0	0.0457728724531799	0.165981472642437	0.0824860008085394	0.0787719443762589	0.0161491107358594	0.175070911697967	0	0	0.0370191493960167	0.015	0.249098428534587	0.988386798167121
GSM1379317	0	0.0184200362123019	0	0.0967240576905584	0	0	0.124089823898674	0.0270747706231118	0.0107182843527402	0.0815802339310891	0.0479783633816696	0	0	0.122235063874509	0.278516985668662	0.153794492479558	0.0158920560051399	0	0.00400102767530255	0.0031393410993809	0	0.0158354631073023	0	0.532637548607194	0.848863055238526
GSM1379318	0.0186234453724768	0	0.00703943293755881	0.224382042493356	0	0	0.0556581287030304	0.0902878858686985	0.0246903500020731	0	0	0.106418806696978	0	0.0747678050035478	0.00764154863766592	0.109311994033066	0	0.186535403945698	0.0474026223199111	0	0	0.0472405339859403	0.002	0.381074560012893	0.928771803548167
GSM1379319	0.0324971055566125	0	0.0431565643886666	0.220073362885891	0	0.00798025964635955	0.0519711480084187	0.114677894206571	0.0306131308017611	0	0.00433711795091212	0	0	0.203772315856649	0.0729399991445371	0.138001858614816	0.0177161370722853	0.0114386154860879	0.0508244903804326	0	0	0	0.023	0.217780974722997	1.00041478896509
GSM1379320	0.0233804566652495	0	0.0291601030374106	0.319391439582802	0	0	0.0685118503874158	0.0332394292005359	0.0138426916405067	0.0603599193033125	0	0	0	0.235718008182418	0.0728825501537977	0.0837307809464031	0	0	0.0460924494077676	0.000925359813921725	0	0.0127649616784589	0	0.620878402422262	0.794482517797491
GSM1379321	0.029100596910001	0	0	0.183389311431928	0.183962430732016	0	0	0.00158462714898538	0.133699732707802	0	0.0862385412921282	0	0.0434122600088289	0.0204243247496211	0.133700206027226	0.0143850079226677	0.0335666621174972	0.0417498362185244	0.0290868792503117	0.0656995834824629	0	0	0.478	0.0379520623555449	1.10422326214192
GSM1379322	0.019976336299659	0.0124999835368939	0.0170602237395111	0.0587572086729929	0	0.0323739016288183	0.0658163204424266	0.0319315542626946	0.00390354833093186	0.106125462766939	0	0.0280324551632943	0	0.244394522526334	0.111881008069012	0.208237501120836	0.0127193671312229	0	0	0.0332908359848133	0.00078567034894706	0.0122140999746735	0	0.589056123001308	0.811219816575315
GSM1379323	0.0762639339415768	0	0	0.039944931321647	0	0.16842650215424	0	0.0405380342550205	0.032294059755845	0.0658923150091106	0.0233981411159243	0	0	0.119070596917478	0.061802797659777	0	0.0483010279363152	0.109933260829453	0	0.157131832400603	0	0.0570025667030106	0.192	0.0973656114389959	1.06021359193291
GSM1379324	0.0470924923045866	0	0.075466346008399	0.0999763164609656	0	0.143817815613754	0	0.0350689009675778	0	0	0	0.0126754004311046	0	0.0800779985435748	0.0786999654549233	0.0985228402708666	0.0160422431305412	0.0179597942700431	0.287095820839254	0	0	0.0075040657044092	0.002	0.381900530216157	0.924310031868244
GSM1379325	0.0377945103355136	0	0.0448354797269266	0.274903861351898	0	0.0757490205710015	0.0886126948139483	0.0438774005767636	0	0	0	0.0157733920428583	0	0.0709003306229786	0.0817344719997733	0.0896052080731711	0.0341302587445854	0	0.0989959459654332	0.033855735937969	0	0.00923168923717884	0.002	0.381505080360438	0.92482365301472
GSM1379326	0.0551276402666392	0	0	0.192601903554433	0	0.011372926179568	0	0.115877950998796	0.0574875056169589	0.0787226088261185	0	0.044485961242277	0.00323986781424001	0.110032836280888	0.14893260520075	0.0980239964847469	0.0132042193433538	0.0169273570737698	0.0510117089557023	0	0.00295091216175882	0	0.002	0.368010502626514	0.938165612183294
GSM1379327	0.0482171112076577	0	0.0767125051341397	0.275332162083608	0	0	0	0.0607091403282905	0.011804385049673	0	0.0422477089988085	0.0281503105164206	0	0.128897604248562	0.152197972279555	0.121639657241144	0.0225310617253912	0	0	0.0315603811867506	0	0	0.004	0.348814889263572	0.946441409284368
GSM1379328	0.028733298836978	0	0.0626029458097161	0.285225515961333	0	0	0.174334687143601	0.0481554654627145	0	0.0855327843533993	0.0132784044477459	0	0	0.035422702738818	0.149584458777003	0.0775012036325183	0.0101594824609801	0	0.0294690503751933	0	0	0	0	0.678727351919133	0.755148884651847
GSM1379329	0.00348335421441234	0	0	0.141507826338582	0	0.0137091010189332	0.0470193899686074	0.0479127229727001	0.000173938180226012	0.0146074738378388	0	0	0	0.396379088403596	0.0716711149465059	0.158480699594751	0.0136279030787581	0	0.0914273874450893	0	0	0	0	0.619720871523077	0.787202528505688
GSM1379330	0.13534750187303	0.120132979855216	0.0170940765887622	0.253083969261467	0	0.137618319767371	0	0	0.000428276884314698	0.0733320069793919	0	0	0.00122410818588435	0	0.0313282509369938	0.132630758311468	0	0.0213377955796331	0.0338915526026462	0.0387262254691559	0	0.00382417770466607	0	0.513993958243748	0.857935667204728
GSM387788	0.0421157054157822	0.0333951887122905	0.00724559767327078	0.339427603400234	0	0	0	0.0283272886789593	0.0653703801756037	0.0210571830975092	0	0.0592067124064506	0	0.0257555813678538	0.0460275026511895	0.177046635431853	0.0246253880052657	0.0796427682456973	0.0507564647380407	0	0	0	0.00900000000000001	0.304329521466384	0.967079739641593
GSM387789	0.0236055594857476	0	0	0.147995230280837	0	0.0135974009006085	0	0.0281309272916533	0.0233581136349967	0.0409971486631045	0	0.0837470548161333	0.0172317356538226	0.0820771089002774	0.207213723736803	0.180718731026533	0.0503456240465771	0	0.100981641562906	0	0	0	0	0.532692193613484	0.846019509704722
GSM387790	0	0.0595198160377979	0	0.377806812119119	0	0	0	0	0.153398234720622	0	0	0	0	0.0754419657489611	0.0284813214611625	0.116233272187979	0.0708038022146167	0.0197801819063039	0	0.0985345936034385	0	0	0.098	0.135802357657093	1.04667140030842
GSM387791	0.0884926767597426	0.180730839592372	0	0.209264521087898	0	0	0.0665454463127697	0.0761513161956134	0.0125667134360657	0.0757879761925486	0	0	0	0.110299873544307	0.152442252809291	0.0255265482238261	0	0.000522365353498258	0.00166947049206671	0	0	0	0	0.651304832712977	0.774218234211876
GSM387792	0.0957261622617789	0	0.0703119918283538	0.136245938621635	0	0	0.0330314715333177	0.0546721599421441	0.0424392942139648	0	0	0.0279605249008355	0	0.141660093683895	0.122216758105598	0.128182764421499	0.0120722006888902	0	0.127612878239572	0	0	0.00786776155851673	0.012	0.259975810873436	0.976791353095927
GSM387793	0.025913741168035	0	0	0.0886766956250523	0	0.221706036416765	0	0	0.0583669253558461	0.122023879771362	0.0320662359502547	0.0395299822505912	0	0	0.123866742884215	0.246037363045438	0.00854911434025646	0.0145510482038831	0	0	0	0.0187122349883006	0.013	0.255264096405756	1.00120370519595
GSM387794	0.016732071481025	0	0	0.412458847038662	0	0	0	0.0394261864182234	0	0.0694247600137621	0	0.0161814852793655	0	0.0103724373325403	0.113411314816105	0.13433238846371	0.0143822354294364	0	0.166506478976804	0	0	0.00677179475036656	0	0.477788732130265	0.878665700206552
GSM387795	0.10338093157338	0	0.0308487763797815	0.219129783866833	0	0.203407800216213	0	0	0	0	0.012730347706384	0	0.0341231942264184	0	0.177701997647312	0.0965574177193251	0.0224328207135748	0	0.0923346343597396	0	0.00735229559103859	0	0.001	0.437899912426362	0.899468456803549
GSM387796	0.0643287021421313	0	0.0192893002733272	0.317393925242207	0	0	0.044427577703689	0.0707845743927473	0.0659742080315809	0	0	0.0618272209808336	0	0.0322055321898994	0.223567356115299	0.00199023836015774	0.035720884616336	0.0229454438037904	0.0395450361480017	0	0	0	0	0.49244752456709	0.874545776309988
GSM387797	0.0611526224505379	0	0	0.147702443200442	0	0.0411241708252052	0.0492684610289554	0.104326675689731	0.00364693335959404	0	0	0.0556511638049317	0	0.0498666311242843	0.0993013939592694	0.0324375465121585	0.0167530188307847	0.0811445944837929	0	0.187444761210244	0	0.0701795835200699	0.053	0.168908497074818	1.03973253356144
